Dates,USD/CAD,USD/INR ,USD/EUR,USD/NOK 
6/23/2010,1.04,46.19,0.81,6.49
6/24/2010,1.04,46.49,0.81,6.49
6/25/2010,1.04,46.29,0.81,6.45
6/28/2010,1.04,46.21,0.81,6.43
6/29/2010,1.06,46.49,0.82,6.51
6/30/2010,1.06,46.45,0.82,6.50
7/1/2010,1.06,46.58,0.80,6.42
7/2/2010,1.06,46.79,0.80,6.43
7/5/2010,1.06,46.78,0.80,6.44
7/6/2010,1.05,46.91,0.79,6.38
7/7/2010,1.05,47.04,0.79,6.39
7/8/2010,1.04,46.87,0.79,6.37
7/9/2010,1.03,46.66,0.79,6.36
7/12/2010,1.04,46.78,0.79,6.35
7/13/2010,1.03,46.78,0.79,6.25
7/14/2010,1.03,46.70,0.78,6.23
7/15/2010,1.04,46.61,0.77,6.16
7/16/2010,1.06,46.77,0.77,6.26
7/19/2010,1.05,47.13,0.77,6.31
7/20/2010,1.04,47.36,0.78,6.28
7/21/2010,1.05,47.17,0.78,6.29
7/22/2010,1.04,47.13,0.78,6.18
7/23/2010,1.04,46.95,0.77,6.18
7/26/2010,1.03,47.05,0.77,6.16
7/27/2010,1.04,46.68,0.77,6.17
7/28/2010,1.04,46.77,0.77,6.16
7/29/2010,1.04,46.54,0.76,6.09
7/30/2010,1.03,46.41,0.77,6.08
8/2/2010,1.02,46.25,0.76,5.96
8/3/2010,1.02,46.17,0.76,5.96
8/4/2010,1.02,46.17,0.76,5.99
8/5/2010,1.02,46.19,0.76,5.99
8/6/2010,1.03,46.16,0.75,5.95
8/9/2010,1.03,46.13,0.76,5.98
8/10/2010,1.03,46.40,0.76,6.03
8/11/2010,1.05,46.70,0.78,6.20
8/12/2010,1.04,46.78,0.78,6.18
8/13/2010,1.04,46.77,0.78,6.22
8/16/2010,1.04,46.80,0.78,6.16
8/17/2010,1.03,46.65,0.78,6.13
8/18/2010,1.03,46.58,0.78,6.16
8/19/2010,1.04,46.58,0.78,6.18
8/20/2010,1.05,46.68,0.79,6.23
8/23/2010,1.05,46.65,0.79,6.24
8/24/2010,1.06,46.92,0.79,6.31
8/25/2010,1.06,46.91,0.79,6.31
8/26/2010,1.06,46.85,0.79,6.30
8/27/2010,1.05,46.89,0.78,6.24
8/30/2010,1.06,46.92,0.79,6.32
8/31/2010,1.07,47.08,0.79,6.30
9/1/2010,1.05,46.81,0.78,6.19
9/2/2010,1.05,46.71,0.78,6.14
9/3/2010,1.04,46.64,0.78,6.11
9/6/2010,1.04,46.55,0.78,6.11
9/7/2010,1.05,46.84,0.79,6.22
9/8/2010,1.04,46.64,0.79,6.20
9/9/2010,1.03,46.48,0.79,6.19
9/10/2010,1.04,46.48,0.79,6.20
9/13/2010,1.03,46.40,0.78,6.10
9/14/2010,1.03,46.45,0.77,6.05
9/15/2010,1.03,46.36,0.77,6.09
9/16/2010,1.03,46.16,0.76,6.09
9/17/2010,1.03,45.84,0.77,6.11
9/20/2010,1.03,45.71,0.77,6.05
9/21/2010,1.03,45.68,0.75,5.96
9/22/2010,1.03,45.59,0.75,5.88
9/23/2010,1.03,45.66,0.75,5.96
9/24/2010,1.02,45.26,0.74,5.88
9/27/2010,1.03,45.02,0.74,5.90
9/28/2010,1.03,45.16,0.74,5.85
9/29/2010,1.03,44.95,0.73,5.86
9/30/2010,1.03,44.95,0.73,5.88
10/1/2010,1.02,44.48,0.73,5.83
10/4/2010,1.02,44.58,0.73,5.87
10/5/2010,1.02,44.69,0.72,5.82
10/6/2010,1.01,44.52,0.72,5.76
10/7/2010,1.02,44.20,0.72,5.82
10/8/2010,1.01,44.44,0.72,5.82
10/11/2010,1.01,44.41,0.72,5.84
10/12/2010,1.01,44.67,0.72,5.85
10/13/2010,1.00,44.51,0.72,5.79
10/14/2010,1.00,44.12,0.71,5.73
10/15/2010,1.01,44.11,0.72,5.79
10/18/2010,1.02,44.37,0.72,5.85
10/19/2010,1.03,44.35,0.73,5.94
10/20/2010,1.02,44.36,0.72,5.82
10/21/2010,1.03,44.31,0.72,5.85
10/22/2010,1.03,44.59,0.72,5.80
10/25/2010,1.02,44.36,0.72,5.79
10/26/2010,1.02,44.44,0.72,5.87
10/27/2010,1.03,44.46,0.73,5.91
10/28/2010,1.02,44.52,0.72,5.89
10/29/2010,1.02,44.43,0.72,5.85
11/1/2010,1.02,44.48,0.72,5.88
11/2/2010,1.01,44.38,0.71,5.84
11/3/2010,1.01,44.36,0.71,5.79
11/4/2010,1.00,44.21,0.70,5.74
11/5/2010,1.00,44.22,0.71,5.76
11/8/2010,1.00,44.38,0.72,5.81
11/9/2010,1.01,44.33,0.73,5.85
11/10/2010,1.00,44.31,0.73,5.86
11/11/2010,1.00,44.31,0.73,5.93
11/12/2010,1.01,44.83,0.73,5.95
11/15/2010,1.01,45.24,0.74,5.98
11/16/2010,1.02,45.32,0.74,6.07
11/17/2010,1.02,45.32,0.74,6.03
11/18/2010,1.02,45.23,0.73,5.98
11/19/2010,1.02,45.29,0.73,6.00
11/22/2010,1.02,45.41,0.73,6.01
11/23/2010,1.02,45.58,0.75,6.11
11/24/2010,1.01,45.71,0.75,6.09
11/25/2010,1.01,45.52,0.75,6.09
11/26/2010,1.02,45.86,0.76,6.16
11/29/2010,1.02,45.94,0.76,6.16
11/30/2010,1.03,45.89,0.77,6.21
12/1/2010,1.02,45.38,0.76,6.14
12/2/2010,1.00,45.29,0.76,6.09
12/3/2010,1.00,45.11,0.75,5.95
12/6/2010,1.01,44.95,0.75,6.00
12/7/2010,1.01,44.65,0.75,6.01
12/8/2010,1.01,45.09,0.75,6.01
12/9/2010,1.01,45.23,0.76,6.04
12/10/2010,1.01,45.06,0.76,6.01
12/13/2010,1.01,45.14,0.75,5.92
12/14/2010,1.01,44.95,0.75,5.90
12/15/2010,1.01,45.40,0.76,5.97
12/16/2010,1.01,45.36,0.76,5.95
12/17/2010,1.01,45.36,0.76,5.99
12/20/2010,1.02,45.48,0.76,5.98
12/21/2010,1.02,45.24,0.76,5.98
12/22/2010,1.01,45.10,0.76,5.99
12/23/2010,1.01,45.17,0.76,5.98
12/24/2010,1.01,45.12,0.76,5.96
12/27/2010,1.01,45.24,0.76,5.94
12/28/2010,1.00,45.10,0.76,5.96
12/29/2010,1.00,45.05,0.76,5.91
12/30/2010,1.00,44.97,0.75,5.89
12/31/2010,1.00,44.71,0.75,5.82
1/3/2011,0.99,44.72,0.75,5.83
1/4/2011,1.00,44.99,0.75,5.86
1/5/2011,1.00,45.33,0.76,5.90
1/6/2011,1.00,45.25,0.77,5.96
1/7/2011,0.99,45.39,0.77,5.99
1/10/2011,0.99,45.45,0.77,5.97
1/11/2011,0.99,45.17,0.77,5.95
1/12/2011,0.99,45.14,0.76,5.91
1/13/2011,0.99,45.24,0.75,5.87
1/14/2011,0.99,45.37,0.75,5.84
1/17/2011,0.99,45.52,0.75,5.86
1/18/2011,0.99,45.43,0.75,5.83
1/19/2011,1.00,45.46,0.74,5.82
1/20/2011,1.00,45.54,0.74,5.87
1/21/2011,0.99,45.62,0.73,5.82
1/24/2011,0.99,45.68,0.73,5.79
1/25/2011,1.00,45.71,0.73,5.76
1/26/2011,0.99,45.71,0.73,5.76
1/27/2011,0.99,45.57,0.73,5.80
1/28/2011,1.00,45.76,0.73,5.82
1/31/2011,1.00,45.91,0.73,5.78
2/1/2011,0.99,45.77,0.72,5.70
2/2/2011,0.99,45.63,0.72,5.71
2/3/2011,0.99,45.62,0.73,5.74
2/4/2011,0.99,45.60,0.74,5.76
2/7/2011,0.99,45.49,0.74,5.78
2/8/2011,1.00,45.31,0.73,5.77
2/9/2011,0.99,45.49,0.73,5.76
2/10/2011,1.00,45.73,0.74,5.83
2/11/2011,0.99,45.69,0.74,5.85
2/14/2011,0.99,45.51,0.74,5.83
2/15/2011,0.99,45.52,0.74,5.82
2/16/2011,0.98,45.52,0.74,5.73
2/17/2011,0.98,45.35,0.73,5.70
2/18/2011,0.99,45.21,0.73,5.67
2/21/2011,0.98,44.99,0.73,5.68
2/22/2011,0.99,45.27,0.73,5.68
2/23/2011,0.99,45.13,0.73,5.63
2/24/2011,0.98,45.48,0.72,5.62
2/25/2011,0.98,45.33,0.73,5.64
2/28/2011,0.97,45.27,0.72,5.60
3/1/2011,0.97,44.96,0.73,5.60
3/2/2011,0.97,44.96,0.72,5.55
3/3/2011,0.97,45.05,0.72,5.56
3/4/2011,0.97,44.99,0.71,5.57
3/7/2011,0.97,45.05,0.72,5.55
3/8/2011,0.97,45.09,0.72,5.58
3/9/2011,0.97,45.01,0.72,5.57
3/10/2011,0.98,45.19,0.72,5.66
3/11/2011,0.97,45.24,0.72,5.60
3/14/2011,0.97,45.07,0.71,5.60
3/15/2011,0.99,45.25,0.71,5.66
3/16/2011,0.99,45.12,0.72,5.67
3/17/2011,0.98,45.19,0.71,5.66
3/18/2011,0.98,45.13,0.71,5.57
3/21/2011,0.98,45.01,0.70,5.54
3/22/2011,0.98,44.96,0.70,5.57
3/23/2011,0.98,44.85,0.71,5.61
3/24/2011,0.98,44.76,0.71,5.56
3/25/2011,0.98,44.68,0.71,5.60
3/28/2011,0.98,44.84,0.71,5.60
3/29/2011,0.97,44.78,0.71,5.59
3/30/2011,0.97,44.76,0.71,5.58
3/31/2011,0.97,44.59,0.71,5.54
4/1/2011,0.96,44.59,0.70,5.49
4/4/2011,0.97,44.59,0.70,5.49
4/5/2011,0.96,44.42,0.70,5.48
4/6/2011,0.96,44.17,0.70,5.46
4/7/2011,0.96,44.21,0.70,5.46
4/8/2011,0.96,44.08,0.69,5.38
4/11/2011,0.96,44.40,0.69,5.45
4/12/2011,0.96,44.40,0.69,5.47
4/13/2011,0.96,44.51,0.69,5.45
4/14/2011,0.96,44.51,0.69,5.40
4/15/2011,0.96,44.34,0.69,5.37
4/18/2011,0.96,44.46,0.70,5.48
4/19/2011,0.96,44.49,0.70,5.42
4/20/2011,0.95,44.33,0.69,5.36
4/21/2011,0.95,44.37,0.69,5.36
4/22/2011,0.95,44.37,0.69,5.37
4/25/2011,0.95,44.49,0.69,5.36
4/26/2011,0.95,44.52,0.68,5.32
4/27/2011,0.95,44.44,0.68,5.28
4/28/2011,0.95,44.43,0.67,5.25
4/29/2011,0.95,44.22,0.68,5.25
5/2/2011,0.95,44.34,0.67,5.25
5/3/2011,0.95,44.52,0.67,5.28
5/4/2011,0.96,44.47,0.67,5.32
5/5/2011,0.97,44.76,0.69,5.47
5/6/2011,0.97,44.80,0.70,5.53
5/9/2011,0.96,44.72,0.70,5.47
5/10/2011,0.96,44.76,0.69,5.42
5/11/2011,0.96,44.70,0.70,5.52
5/12/2011,0.96,45.00,0.70,5.50
5/13/2011,0.97,44.87,0.71,5.57
5/16/2011,0.98,45.16,0.71,5.58
5/17/2011,0.97,45.16,0.70,5.57
5/18/2011,0.97,45.06,0.70,5.54
5/19/2011,0.97,44.98,0.70,5.51
5/20/2011,0.97,45.02,0.71,5.55
5/23/2011,0.98,45.24,0.71,5.60
5/24/2011,0.98,45.21,0.71,5.56
5/25/2011,0.98,45.33,0.71,5.55
5/26/2011,0.98,45.31,0.71,5.50
5/27/2011,0.98,45.17,0.70,5.43
5/30/2011,0.98,45.08,0.70,5.43
5/31/2011,0.97,45.06,0.69,5.38
6/1/2011,0.98,44.84,0.70,5.44
6/2/2011,0.98,44.83,0.69,5.38
6/3/2011,0.98,44.82,0.68,5.33
6/6/2011,0.98,44.76,0.69,5.38
6/7/2011,0.97,44.68,0.68,5.34
6/8/2011,0.98,44.70,0.69,5.40
6/9/2011,0.97,44.74,0.69,5.42
6/10/2011,0.98,44.72,0.70,5.49
6/13/2011,0.98,44.86,0.69,5.43
6/14/2011,0.97,44.74,0.69,5.41
6/15/2011,0.98,44.77,0.71,5.55
6/16/2011,0.98,44.91,0.70,5.52
6/17/2011,0.98,44.87,0.70,5.52
6/20/2011,0.98,45.01,0.70,5.54
6/21/2011,0.97,44.85,0.69,5.49
6/22/2011,0.97,44.90,0.70,5.44
6/23/2011,0.98,44.96,0.70,5.46
6/24/2011,0.99,45.00,0.70,5.49
6/27/2011,0.99,45.04,0.70,5.47
6/28/2011,0.98,45.04,0.70,5.42
6/29/2011,0.97,44.87,0.69,5.38
6/30/2011,0.96,44.70,0.69,5.39
7/1/2011,0.96,44.58,0.69,5.37
7/4/2011,0.96,44.43,0.69,5.34
7/5/2011,0.96,44.44,0.69,5.38
7/6/2011,0.97,44.49,0.70,5.42
7/7/2011,0.96,44.42,0.70,5.38
7/8/2011,0.96,44.33,0.70,5.41
7/11/2011,0.97,44.49,0.71,5.52
7/12/2011,0.97,44.71,0.72,5.60
7/13/2011,0.96,44.53,0.71,5.53
7/14/2011,0.96,44.50,0.71,5.55
7/15/2011,0.95,44.52,0.71,5.56
7/18/2011,0.96,44.58,0.71,5.57
7/19/2011,0.95,44.50,0.71,5.52
7/20/2011,0.95,44.46,0.70,5.49
7/21/2011,0.94,44.51,0.69,5.40
7/22/2011,0.95,44.36,0.70,5.41
7/25/2011,0.95,44.40,0.70,5.42
7/26/2011,0.94,44.19,0.69,5.35
7/27/2011,0.95,44.09,0.70,5.41
7/28/2011,0.95,44.08,0.70,5.40
7/29/2011,0.96,44.19,0.69,5.38
8/1/2011,0.96,44.08,0.70,5.38
8/2/2011,0.96,44.28,0.70,5.42
8/3/2011,0.96,44.31,0.70,5.36
8/4/2011,0.98,44.55,0.71,5.54
8/5/2011,0.98,44.74,0.70,5.48
8/8/2011,0.99,44.98,0.71,5.48
8/9/2011,0.98,45.21,0.70,5.45
8/10/2011,0.99,45.25,0.71,5.55
8/11/2011,0.98,45.40,0.70,5.53
8/12/2011,0.99,45.34,0.70,5.52
8/15/2011,0.98,45.34,0.69,5.43
8/16/2011,0.98,45.39,0.69,5.44
8/17/2011,0.98,45.41,0.69,5.39
8/18/2011,0.99,45.75,0.70,5.47
8/19/2011,0.99,45.75,0.69,5.46
8/22/2011,0.99,45.67,0.70,5.45
8/23/2011,0.99,45.63,0.69,5.43
8/24/2011,0.99,46.00,0.69,5.44
8/25/2011,0.99,46.06,0.70,5.43
8/26/2011,0.98,46.16,0.69,5.37
8/29/2011,0.98,46.05,0.69,5.35
8/30/2011,0.98,46.10,0.69,5.36
8/31/2011,0.98,46.10,0.70,5.37
9/1/2011,0.98,46.10,0.70,5.41
9/2/2011,0.99,45.79,0.70,5.40
9/5/2011,0.99,45.99,0.71,5.44
9/6/2011,0.99,46.11,0.71,5.41
9/7/2011,0.98,46.17,0.71,5.39
9/8/2011,0.99,46.20,0.72,5.42
9/9/2011,1.00,46.57,0.73,5.55
9/12/2011,0.99,47.23,0.73,5.62
9/13/2011,0.99,47.60,0.73,5.62
9/14/2011,0.99,47.66,0.73,5.65
9/15/2011,0.98,47.56,0.72,5.57
9/16/2011,0.98,47.27,0.72,5.57
9/19/2011,0.99,47.82,0.73,5.68
9/20/2011,0.99,48.06,0.73,5.63
9/21/2011,1.01,48.34,0.74,5.74
9/22/2011,1.03,49.58,0.74,5.85
9/23/2011,1.03,49.44,0.74,5.85
9/26/2011,1.03,49.46,0.74,5.75
9/27/2011,1.02,49.08,0.74,5.77
9/28/2011,1.03,48.75,0.74,5.80
9/29/2011,1.04,48.96,0.74,5.80
9/30/2011,1.05,48.96,0.75,5.87
10/3/2011,1.05,49.16,0.76,5.92
10/4/2011,1.05,49.40,0.75,5.87
10/5/2011,1.04,49.35,0.75,5.85
10/6/2011,1.04,49.35,0.74,5.83
10/7/2011,1.04,49.16,0.75,5.83
10/10/2011,1.03,48.98,0.73,5.71
10/11/2011,1.03,49.33,0.73,5.69
10/12/2011,1.02,48.96,0.73,5.63
10/13/2011,1.02,49.13,0.73,5.62
10/14/2011,1.01,49.02,0.72,5.56
10/17/2011,1.02,48.95,0.73,5.64
10/18/2011,1.01,49.30,0.73,5.61
10/19/2011,1.02,49.16,0.73,5.62
10/20/2011,1.02,49.81,0.73,5.61
10/21/2011,1.01,50.02,0.72,5.56
10/24/2011,1.00,49.84,0.72,5.52
10/25/2011,1.02,49.51,0.72,5.53
10/26/2011,1.00,49.50,0.72,5.51
10/27/2011,0.99,49.37,0.70,5.41
10/28/2011,0.99,48.77,0.71,5.43
10/31/2011,1.00,48.70,0.72,5.55
11/1/2011,1.02,49.27,0.73,5.66
11/2/2011,1.01,49.19,0.73,5.66
11/3/2011,1.01,49.14,0.72,5.59
11/4/2011,1.02,49.11,0.72,5.61
11/7/2011,1.01,49.11,0.73,5.60
11/8/2011,1.01,49.48,0.72,5.59
11/9/2011,1.02,50.18,0.74,5.73
11/10/2011,1.02,50.18,0.73,5.69
11/11/2011,1.01,50.12,0.73,5.64
11/14/2011,1.02,50.29,0.73,5.72
11/15/2011,1.02,50.67,0.74,5.75
11/16/2011,1.02,50.74,0.74,5.80
11/17/2011,1.03,50.90,0.74,5.82
11/18/2011,1.03,51.34,0.74,5.79
11/21/2011,1.04,52.15,0.74,5.80
11/22/2011,1.04,52.32,0.74,5.78
11/23/2011,1.05,52.38,0.75,5.86
11/24/2011,1.05,52.07,0.75,5.88
11/25/2011,1.05,52.26,0.76,5.93
11/28/2011,1.03,51.97,0.75,5.90
11/29/2011,1.03,52.01,0.75,5.85
11/30/2011,1.02,52.21,0.74,5.77
12/1/2011,1.01,51.47,0.74,5.81
12/2/2011,1.02,51.21,0.75,5.79
12/5/2011,1.02,51.42,0.75,5.78
12/6/2011,1.01,51.27,0.75,5.76
12/7/2011,1.01,51.72,0.75,5.74
12/8/2011,1.02,51.76,0.75,5.79
12/9/2011,1.02,52.04,0.75,5.75
12/12/2011,1.03,52.84,0.76,5.84
12/13/2011,1.03,53.23,0.77,5.94
12/14/2011,1.04,53.72,0.77,5.98
12/15/2011,1.04,53.65,0.77,6.00
12/16/2011,1.04,52.74,0.77,5.96
12/19/2011,1.04,52.89,0.77,5.95
12/20/2011,1.03,52.89,0.76,5.90
12/21/2011,1.03,52.49,0.77,5.93
12/22/2011,1.02,52.73,0.77,5.95
12/23/2011,1.02,52.96,0.77,5.97
12/26/2011,1.02,52.71,0.77,5.97
12/27/2011,1.02,53.03,0.77,5.97
12/28/2011,1.02,53.05,0.77,6.03
12/29/2011,1.02,53.06,0.77,5.99
12/30/2011,1.02,53.07,0.77,5.98
1/2/2012,1.02,53.31,0.77,5.99
1/3/2012,1.01,53.23,0.77,5.91
1/4/2012,1.01,52.98,0.77,5.94
1/5/2012,1.02,52.99,0.78,6.02
1/6/2012,1.03,52.72,0.79,6.04
1/9/2012,1.02,52.52,0.78,6.01
1/10/2012,1.02,51.71,0.78,5.99
1/11/2012,1.02,51.89,0.79,6.04
1/12/2012,1.02,51.59,0.78,6.02
1/13/2012,1.02,51.53,0.79,6.06
1/16/2012,1.02,51.40,0.79,6.06
1/17/2012,1.02,50.71,0.79,6.04
1/18/2012,1.01,50.42,0.78,5.97
1/19/2012,1.01,50.24,0.77,5.91
1/20/2012,1.01,50.33,0.77,5.93
1/23/2012,1.01,50.08,0.77,5.86
1/24/2012,1.01,50.07,0.77,5.89
1/25/2012,1.00,50.10,0.76,5.85
1/26/2012,1.00,50.10,0.76,5.83
1/27/2012,1.00,49.32,0.76,5.80
1/30/2012,1.00,49.80,0.76,5.81
1/31/2012,1.00,49.46,0.76,5.86
2/1/2012,1.00,49.27,0.76,5.81
2/2/2012,1.00,49.16,0.76,5.82
2/3/2012,0.99,48.70,0.76,5.80
2/6/2012,1.00,49.06,0.76,5.82
2/7/2012,0.99,49.21,0.75,5.77
2/8/2012,1.00,49.15,0.75,5.75
2/9/2012,0.99,49.51,0.75,5.75
2/10/2012,1.00,49.41,0.76,5.74
2/13/2012,1.00,49.20,0.76,5.72
2/14/2012,1.00,49.37,0.76,5.73
2/15/2012,1.00,49.29,0.77,5.78
2/16/2012,1.00,49.29,0.76,5.73
2/17/2012,1.00,49.28,0.76,5.71
2/20/2012,0.99,49.28,0.76,5.67
2/21/2012,1.00,49.31,0.76,5.70
2/22/2012,1.00,49.23,0.75,5.65
2/23/2012,1.00,49.20,0.75,5.62
2/24/2012,1.00,48.95,0.74,5.57
2/27/2012,1.00,49.23,0.75,5.61
2/28/2012,1.00,49.08,0.74,5.57
2/29/2012,0.99,49.02,0.75,5.59
3/1/2012,0.99,49.22,0.75,5.57
3/2/2012,0.99,49.50,0.76,5.61
3/5/2012,0.99,49.85,0.76,5.62
3/6/2012,1.00,50.38,0.76,5.71
3/7/2012,1.00,50.29,0.76,5.65
3/8/2012,0.99,50.29,0.75,5.59
3/9/2012,0.99,49.86,0.76,5.70
3/12/2012,0.99,49.98,0.76,5.68
3/13/2012,0.99,49.94,0.76,5.70
3/14/2012,0.99,49.91,0.77,5.82
3/15/2012,0.99,50.39,0.76,5.78
3/16/2012,0.99,50.19,0.76,5.73
3/19/2012,0.99,50.23,0.76,5.72
3/20/2012,0.99,50.40,0.76,5.76
3/21/2012,0.99,50.66,0.76,5.75
3/22/2012,1.00,51.22,0.76,5.79
3/23/2012,1.00,51.22,0.75,5.76
3/26/2012,0.99,51.27,0.75,5.67
3/27/2012,0.99,50.72,0.75,5.70
3/28/2012,1.00,50.79,0.75,5.74
3/29/2012,1.00,51.40,0.75,5.74
3/30/2012,1.00,50.88,0.75,5.69
4/2/2012,0.99,50.88,0.75,5.68
4/3/2012,0.99,50.72,0.76,5.72
4/4/2012,1.00,51.11,0.76,5.75
4/5/2012,0.99,51.11,0.77,5.79
4/6/2012,1.00,51.11,0.76,5.79
4/9/2012,1.00,51.15,0.76,5.78
4/10/2012,1.00,51.48,0.76,5.81
4/11/2012,1.00,51.43,0.76,5.81
4/12/2012,0.99,51.59,0.76,5.77
4/13/2012,1.00,51.30,0.76,5.79
4/16/2012,1.00,51.68,0.76,5.75
4/17/2012,0.99,51.48,0.76,5.75
4/18/2012,0.99,51.78,0.76,5.75
4/19/2012,1.00,52.15,0.76,5.74
4/20/2012,0.99,52.09,0.76,5.72
4/23/2012,0.99,52.53,0.76,5.74
4/24/2012,0.99,52.70,0.76,5.73
4/25/2012,0.98,52.55,0.76,5.72
4/26/2012,0.98,52.56,0.76,5.74
4/27/2012,0.98,52.54,0.75,5.72
4/30/2012,0.99,52.74,0.76,5.72
5/1/2012,0.99,52.74,0.76,5.72
5/2/2012,0.99,52.96,0.76,5.74
5/3/2012,0.99,53.42,0.76,5.75
5/4/2012,1.00,53.48,0.76,5.80
5/7/2012,0.99,52.92,0.77,5.80
5/8/2012,1.00,53.15,0.77,5.83
5/9/2012,1.00,53.83,0.77,5.84
5/10/2012,1.00,53.43,0.77,5.87
5/11/2012,1.00,53.64,0.77,5.86
5/14/2012,1.00,53.96,0.78,5.93
5/15/2012,1.01,53.80,0.79,6.00
5/16/2012,1.01,54.50,0.79,5.98
5/17/2012,1.02,54.49,0.79,5.99
5/18/2012,1.02,54.43,0.78,5.97
5/21/2012,1.02,55.04,0.78,5.94
5/22/2012,1.02,55.40,0.79,5.98
5/23/2012,1.03,56.01,0.79,5.99
5/24/2012,1.03,55.66,0.80,6.03
5/25/2012,1.03,55.38,0.80,6.02
5/28/2012,1.02,55.19,0.80,6.01
5/29/2012,1.02,55.68,0.80,6.02
5/30/2012,1.03,56.23,0.81,6.09
5/31/2012,1.03,56.11,0.81,6.12
6/1/2012,1.04,55.59,0.80,6.12
6/4/2012,1.04,55.67,0.80,6.07
6/5/2012,1.04,55.65,0.80,6.11
6/6/2012,1.03,55.37,0.79,6.06
6/7/2012,1.03,54.95,0.80,6.05
6/8/2012,1.03,55.46,0.80,6.05
6/11/2012,1.03,55.74,0.80,6.05
6/12/2012,1.03,55.82,0.80,6.01
6/13/2012,1.03,55.69,0.80,5.98
6/14/2012,1.02,55.82,0.79,5.94
6/15/2012,1.02,55.49,0.79,5.96
6/18/2012,1.02,55.92,0.80,5.98
6/19/2012,1.02,55.97,0.79,5.94
6/20/2012,1.02,56.15,0.79,5.90
6/21/2012,1.03,56.31,0.80,5.97
6/22/2012,1.02,57.16,0.80,5.96
6/25/2012,1.03,57.02,0.80,6.00
6/26/2012,1.02,57.04,0.80,6.01
6/27/2012,1.02,57.14,0.80,6.04
6/28/2012,1.03,56.81,0.80,6.06
6/29/2012,1.02,55.64,0.79,5.96
7/2/2012,1.02,55.43,0.80,5.97
7/3/2012,1.01,54.37,0.79,5.96
7/4/2012,1.01,54.50,0.80,5.99
7/5/2012,1.01,54.96,0.81,6.05
7/6/2012,1.02,55.46,0.81,6.12
7/9/2012,1.02,55.94,0.81,6.08
7/10/2012,1.02,55.40,0.82,6.10
7/11/2012,1.02,55.64,0.82,6.11
7/12/2012,1.02,55.93,0.82,6.11
7/13/2012,1.01,55.15,0.82,6.10
7/16/2012,1.02,55.33,0.81,6.09
7/17/2012,1.01,55.12,0.81,6.07
7/18/2012,1.01,55.50,0.81,6.10
7/19/2012,1.01,55.14,0.81,6.06
7/20/2012,1.01,55.33,0.82,6.06
7/23/2012,1.02,55.97,0.83,6.08
7/24/2012,1.02,56.12,0.83,6.12
7/25/2012,1.02,56.16,0.82,6.07
7/26/2012,1.01,55.52,0.81,6.02
7/27/2012,1.00,55.34,0.81,6.05
7/30/2012,1.00,55.59,0.82,6.04
7/31/2012,1.00,55.66,0.81,6.03
8/1/2012,1.01,55.47,0.82,6.04
8/2/2012,1.01,55.84,0.82,6.05
8/3/2012,1.00,55.76,0.81,5.98
8/6/2012,1.00,55.52,0.81,5.96
8/7/2012,1.00,55.07,0.81,5.92
8/8/2012,0.99,55.42,0.81,5.88
8/9/2012,0.99,55.30,0.81,5.92
8/10/2012,0.99,55.29,0.81,5.91
8/13/2012,0.99,55.34,0.81,5.94
8/14/2012,0.99,55.66,0.81,5.94
8/15/2012,0.99,55.66,0.81,5.95
8/16/2012,0.99,55.78,0.81,5.95
8/17/2012,0.99,55.75,0.81,5.92
8/20/2012,0.99,55.75,0.81,5.92
8/21/2012,0.99,55.58,0.80,5.88
8/22/2012,0.99,55.49,0.80,5.86
8/23/2012,0.99,55.26,0.80,5.83
8/24/2012,0.99,55.50,0.80,5.83
8/27/2012,0.99,55.69,0.80,5.84
8/28/2012,0.99,55.68,0.80,5.83
8/29/2012,0.99,55.63,0.80,5.82
8/30/2012,0.99,55.63,0.80,5.82
8/31/2012,0.99,55.53,0.80,5.80
9/3/2012,0.99,55.54,0.79,5.81
9/4/2012,0.99,55.66,0.80,5.80
9/5/2012,0.99,55.91,0.79,5.83
9/6/2012,0.98,55.65,0.79,5.85
9/7/2012,0.98,55.40,0.78,5.72
9/10/2012,0.98,55.45,0.78,5.79
9/11/2012,0.97,55.35,0.78,5.77
9/12/2012,0.98,55.23,0.78,5.74
9/13/2012,0.97,55.42,0.77,5.72
9/14/2012,0.97,54.31,0.76,5.68
9/17/2012,0.97,54.01,0.76,5.70
9/18/2012,0.97,54.00,0.77,5.71
9/19/2012,0.97,54.00,0.77,5.70
9/20/2012,0.98,54.39,0.77,5.74
9/21/2012,0.98,53.47,0.77,5.74
9/24/2012,0.98,53.48,0.77,5.75
9/25/2012,0.98,53.38,0.78,5.74
9/26/2012,0.99,53.52,0.78,5.75
9/27/2012,0.98,53.03,0.77,5.71
9/28/2012,0.98,52.86,0.78,5.73
10/1/2012,0.98,52.40,0.78,5.73
10/2/2012,0.98,52.40,0.77,5.71
10/3/2012,0.99,52.17,0.77,5.76
10/4/2012,0.98,51.75,0.77,5.70
10/5/2012,0.98,51.86,0.77,5.68
10/8/2012,0.98,52.65,0.77,5.72
10/9/2012,0.98,52.74,0.78,5.73
10/10/2012,0.98,53.06,0.78,5.74
10/11/2012,0.98,52.69,0.77,5.71
10/12/2012,0.98,52.82,0.77,5.71
10/15/2012,0.98,53.02,0.77,5.71
10/16/2012,0.99,52.89,0.77,5.66
10/17/2012,0.98,52.88,0.76,5.64
10/18/2012,0.99,53.42,0.77,5.64
